"","x"
"1",15.398
"2",14.108
"3",14.018
"4",13.875
"5",13.604
"6",13.908
"7",15.412
"8",14.529
"9",15.112
"10",14.454
"11",14.105
"12",14.072
"13",13.635
"14",14.5
"15",15.188
"16",18.042
"17",14.723
"18",16.749
"19",16.645
"20",16.926
"21",16.69
"22",13.832
"23",13.667
"24",18.081
"25",17.998
"26",12.672
"27",17.142
"28",16.939
"29",16.985
"30",16.798
"31",14.862
"32",13.759
"33",14.691
"34",13.012
"35",12.737
"36",18.298
"37",17.31
"38",16.893
"39",17.123
"40",14.716
"41",17.916
"42",13.404
"43",17.006
"44",13.549
"45",13.83
"46",16.848
"47",16.903
"48",13.814
"49",9.689
