"","weight"
"1",3.3755704707273
"2",2.12383238551603
"3",0.230566693139448
"4",3.5399187843751
"5",3.93833815193077
"6",0.654835093642796
"7",1.8454538735253
"8",1.45476080542663
"9",1.28035151431084
"10",0.992362836850968
"11",3.99022818882744
"12",0.499890188280336
"13",1.34256292230817
"14",1.39361723583026
"15",2.53904395397415
"16",0.980871551270547
"17",4.30827912295984
"18",0.567012522245075
"19",2.93135958206732
"20",2.56830948301477
"21",0.930578314864432
"22",3.83524823182364
"23",1.8611042422952
"24",2.33653932134654
"25",2.14093460885571
"26",2.19625613238682
"27",2.14683133959253
"28",2.66660465772267
"29",1.26451413602488
"30",2.69690730279908
"31",1.75940927578502
"32",3.43853506567746
"33",3.27951596970443
"34",2.80605078346345
