"","weight"
"1",1.19570063129935
"2",0.778973683820401
"3",1.14150184412909
"4",0.749708783682
"5",1.26251495022226
"6",0.910441651162681
"7",0.463318465248158
"8",1.00740706756561
"9",3.34993790986232
"10",0.917854018829387
"11",1.90462305974603
"12",0.480571534935992
"13",0.890865309487332
"14",0.793426114963414
"15",0.742792703132174
"16",0.866838508679036
"17",2.29041677386007
"18",3.52325190700947
"19",0.943716059287395
"20",1.1543521995199
"21",3.50327860723605
"22",0.991784250672119
"23",1.96511679040201
"24",2.24421122011071
"25",1.28883668466978
