"","x"
"1",4.781
"2",2.574
"3",8.208
"4",7.761
"5",6.205
"6",6.596
"7",6.846
"8",7.054
"9",5.387
"10",8.697
"11",7.373
"12",7.145
"13",8.45
"14",8.635
"15",7.633
"16",8.969
"17",6.434
"18",9.743
"19",3.988
"20",8.987
"21",5.727
"22",5.916
"23",7.132
"24",9.216
"25",9.754
"26",4.469
"27",6.149
"28",5.75
"29",8.326
"30",7.544
"31",1.822
"32",7.635
"33",6.454
"34",5.285
"35",6.241
"36",7.518
"37",7.69
"38",6.354
"39",2.951
"40",4.787
"41",6.563
"42",12.416
"43",7.364
"44",5.158
"45",3.655
"46",8.612
"47",5.584
"48",12.167
"49",4.348
