"","x"
"1",4.781
"2",2.574
"3",8.208
"4",7.761
"5",6.205
"6",6.596
"7",6.846
"8",7.054
"9",5.387
"10",8.697
"11",7.373
"12",9.154
"13",9.799
"14",7.145
"15",8.45
"16",8.635
"17",9.938
"18",7.633
"19",8.969
"20",6.434
"21",9.743
"22",3.988
"23",7.132
"24",9.216
"25",9.754
"26",6.149
"27",5.75
"28",8.326
"29",7.544
"30",1.822
"31",7.635
"32",6.454
"33",6.241
"34",7.518
"35",7.69
"36",6.354
"37",6.563
"38",13.334
"39",12.416
"40",7.364
"41",3.655
"42",8.612
"43",5.584
"44",13.539
"45",12.37
"46",12.167
"47",4.348
