"","x"
"1",4.781
"2",2.574
"3",8.208
"4",11.143
"5",7.761
"6",6.205
"7",9.104
"8",6.596
"9",10.51
"10",6.846
"11",8.537
"12",9.32
"13",7.518
"14",9.171
"15",7.054
"16",11.227
"17",5.387
"18",8.697
"19",7.373
"20",9.154
"21",9.799
"22",7.145
"23",8.45
"24",8.635
"25",7.633
"26",5.407
"27",8.969
"28",6.434
"29",3.988
"30",8.987
"31",5.727
"32",5.149
"33",5.916
"34",7.132
"35",9.216
"36",9.754
"37",4.469
"38",6.149
"39",5.75
"40",8.326
"41",7.544
"42",7.635
"43",6.454
"44",6.241
"45",7.518
"46",11.485
"47",6.563
