"","x"
"1",4.472
"2",0.154
"3",0.077
"4",0.002
"5",0.045
"6",0.356
"7",0.24
"8",0.14
"9",0.086
"10",0.018
"11",0.264
"12",0
"13",0
"14",0
"15",0.371
"16",0
"17",0.554
"18",4.128
"19",-0.306
"20",2.72
"21",-0.256
"22",-0.186
"23",2.469
"24",2.227
"25",2.207
"26",-0.259
"27",2.745
"28",-0.21
"29",2.747
"30",2.614
"31",2.431
"32",2.315
"33",2.711
"34",0
"35",0
"36",0
"37",4.882
"38",2.279
"39",0
"40",0
"41",0
"42",-0.019
"43",-0.052
"44",4.941
"45",0.117
"46",0.474
"47",0.248
"48",0.059
"49",-0.016
"50",0.184
"51",0
"52",0.125
"53",0
"54",0
"55",0
"56",0
