"","x"
"1",0
"2",4.472
"3",0.154
"4",0.077
"5",0.002
"6",0.045
"7",0.356
"8",0.24
"9",0.039
"10",0.14
"11",0.086
"12",-0.062
"13",0.033
"14",0.018
"15",0.264
"16",0
"17",0
"18",0
"19",0.371
"20",0
"21",0.554
"22",4.128
"23",-0.306
"24",2.72
"25",-0.256
"26",-0.186
"27",2.469
"28",2.227
"29",2.207
"30",2.325
"31",2.745
"32",-0.21
"33",2.747
"34",2.614
"35",2.431
"36",2.315
"37",2.711
"38",0
"39",0
"40",2.279
"41",0
"42",0
"43",0
"44",0.117
"45",0.059
"46",-0.016
"47",0.184
"48",0
"49",0.125
"50",0
"51",0
"52",0
