"","x"
"1",12.071
"2",10.244
"3",10.299
"4",11.976
"5",10.907
"6",12.295
"7",11.079
"8",11.555
"9",9.335
"10",10.497
"11",8.447
"12",14.321
"13",10.811
"14",11.617
"15",9.352
"16",12.114
"17",12.349
"18",8.258
"19",10.932
"20",11.735
"21",0.747
"22",12.092
"23",13.38
"24",11.045
"25",12.949
"26",13.28
"27",11.807
"28",12.215
"29",13.997
"30",11.706
"31",13.757
"32",1.144
"33",11.383
"34",13.133
"35",13.826
"36",10.954
"37",14.679
"38",11.874
"39",13.846
"40",0.381
"41",0.854
"42",0.906
"43",10.671
"44",0.688
"45",15.534
"46",8.939
"47",6.971
"48",1.23
"49",15.058
"50",12.789
