"","x"
"1",14.253
"2",12.575
"3",13.724
"4",14.43
"5",13.885
"6",13.228
"7",12.479
"8",12.096
"9",11.976
"10",14.314
"11",14.972
"12",15.332
"13",14.45
"14",12.295
"15",12.837
"16",14.758
"17",14.114
"18",14.321
"19",14.795
"20",12.262
"21",12.569
"22",10.811
"23",11.617
"24",12.114
"25",12.349
"26",13.021
"27",13.38
"28",11.045
"29",13.28
"30",13.786
"31",14.677
"32",15.175
"33",14.863
"34",13.997
"35",14.969
"36",13.757
"37",13.133
"38",13.826
"39",14.49
"40",14.735
"41",14.679
"42",15.048
"43",11.874
"44",13.846
"45",10.671
"46",15.534
"47",14.298
"48",8.939
"49",15.058
"50",12.789
