"","x"
"1",12.028
"2",12.575
"3",11.887
"4",13.724
"5",13.228
"6",12.096
"7",10.299
"8",11.976
"9",14.314
"10",14.972
"11",14.45
"12",12.295
"13",12.837
"14",14.758
"15",11.079
"16",11.555
"17",12.163
"18",14.321
"19",14.795
"20",12.262
"21",12.569
"22",10.811
"23",11.617
"24",9.352
"25",12.114
"26",12.349
"27",10.932
"28",11.735
"29",13.021
"30",13.38
"31",11.045
"32",13.28
"33",13.786
"34",14.677
"35",15.175
"36",14.863
"37",13.997
"38",14.969
"39",11.706
"40",13.98
"41",13.757
"42",11.383
"43",14.691
"44",13.133
"45",13.826
"46",14.49
"47",10.954
"48",14.735
"49",14.679
"50",15.048
"51",11.874
"52",15.184
"53",13.846
"54",10.671
"55",15.534
"56",14.298
"57",8.939
"58",6.971
"59",15.058
"60",12.789
"61",14.7
