"","weight"
"1",0.549272245870848
"2",0.458872531411886
"3",0.563831003322235
"4",0.377624151792674
"5",0.515309615819548
"6",1.73028899320773
"7",0.35434587596087
"8",0.41347793151809
"9",2.28225787324782
"10",0.848564081190654
"11",0.925946002814382
"12",0.81897741090253
"13",0.595030587739602
"14",0.567233109266821
"15",2.22308884253255
"16",2.05558502657394
"17",2.07042725065261
"18",0.965875768395379
"19",1.73829485401881
"20",1.75028569096511
"21",2.30165614323291
"22",0.741266483743213
"23",0.586842398024685
"24",0.165109055511071
"25",0.151330763932863
"26",0.153365576689931
"27",0.152515572428218
"28",1.08466999589754
"29",0.186274528876105
