"","V1","V2"
"1",1,6
"2",1,7
"3",2,3
"4",2,7
"5",2,8
"6",3,4
"7",3,8
"8",4,9
"9",5,7
"10",7,11
"11",9,10
"12",10,13
"13",10,19
"14",11,18
"15",12,15
"16",13,19
"17",13,20
"18",14,15
"19",14,17
"20",14,23
"21",15,16
"22",16,22
"23",17,18
"24",17,22
"25",18,19
"26",18,24
"27",19,25
"28",19,26
"29",20,26
"30",20,33
"31",21,29
"32",22,24
"33",22,29
"34",22,31
"35",23,28
"36",23,29
"37",24,25
"38",24,31
"39",25,27
"40",25,32
"41",26,27
"42",27,30
"43",28,31
"44",29,34
"45",30,33
"46",31,35
"47",32,35
"48",32,36
"49",34,35
