"","x"
"1",24.021
"2",19.973
"3",17.626
"4",22.856
"5",24.85
"6",20.652
"7",23.537
"8",23.331
"9",24.515
"10",26.198
"11",20.367
"12",22.044
"13",25.365
"14",26.381
"15",24.762
"16",25.232
"17",16.08
"18",19.593
"19",18.451
"20",24.867
"21",23.677
"22",22.198
"23",20.852
"24",25.894
"25",18.629
"26",23.66
"27",21.075
"28",18.591
"29",22.883
"30",24.46
"31",17.091
"32",23.567
"33",20.752
"34",18.52
"35",18.133
"36",24.117
"37",18.276
"38",19.933
"39",25.909
"40",24.153
"41",24.539
"42",20.144
"43",23.205
"44",25.551
"45",23.184
"46",25.002
"47",23.346
"48",24.919
"49",20.11
"50",17.179
