"","V1","V2"
"1",2,3
"2",4,5
"3",2,6
"4",5,6
"5",2,7
"6",2,9
"7",3,9
"8",8,9
"9",1,10
"10",6,10
"11",1,11
"12",10,11
"13",2,12
"14",5,12
"15",7,13
"16",11,15
"17",9,16
"18",12,16
"19",13,16
"20",13,17
"21",14,17
"22",15,17
"23",4,18
"24",5,18
"25",18,19
"26",16,20
"27",6,21
"28",10,21
"29",17,21
"30",18,21
"31",20,21
"32",13,22
"33",17,24
"34",23,24
"35",22,26
"36",25,26
"37",20,27
"38",25,27
"39",26,27
"40",24,28
"41",26,29
"42",27,29
"43",28,29
"44",25,30
"45",26,30
"46",28,31
"47",29,31
"48",27,32
"49",30,32
"50",30,33
"51",31,34
"52",32,34
"53",33,35
"54",32,36
"55",33,36
"56",28,37
"57",23,38
"58",37,38
"59",36,39
"60",39,40
