"","V1","V2"
"1",1,2
"2",1,4
"3",2,4
"4",5,6
"5",3,7
"6",6,7
"7",3,8
"8",4,8
"9",3,9
"10",2,10
"11",1,11
"12",7,11
"13",1,12
"14",11,12
"15",3,13
"16",6,13
"17",8,14
"18",4,15
"19",12,16
"20",9,17
"21",13,17
"22",14,17
"23",14,18
"24",15,18
"25",16,18
"26",16,19
"27",5,20
"28",6,20
"29",20,21
"30",10,22
"31",19,22
"32",17,23
"33",7,24
"34",11,24
"35",18,24
"36",20,24
"37",23,24
"38",2,25
"39",15,25
"40",16,25
"41",22,26
"42",19,27
"43",22,27
"44",25,27
"45",14,28
"46",27,29
"47",18,30
"48",29,30
"49",28,32
"50",31,32
"51",23,33
"52",31,33
"53",32,33
"54",30,34
"55",32,35
"56",33,35
"57",34,35
"58",31,36
"59",32,36
"60",34,37
"61",35,37
"62",33,38
"63",36,38
"64",37,39
"65",38,39
"66",34,41
"67",40,42
"68",29,43
"69",40,43
"70",41,43
