"","V1","V2"
"1",1,4
"2",3,4
"3",2,6
"4",5,6
"5",4,9
"6",6,10
"7",7,10
"8",3,11
"9",7,11
"10",9,11
"11",8,13
"12",13,14
"13",3,15
"14",14,17
"15",9,18
"16",15,19
"17",16,19
"18",4,20
"19",18,20
"20",19,20
"21",10,21
"22",11,22
"23",16,22
"24",17,22
"25",21,22
"26",14,23
"27",16,23
"28",15,24
"29",20,25
"30",19,26
"31",20,26
"32",22,27
"33",26,27
"34",18,28
"35",20,29
"36",12,30
"37",21,31
"38",30,31
"39",23,32
"40",30,32
"41",26,33
"42",28,33
"43",27,34
"44",32,34
"45",27,35
"46",31,35
"47",32,36
"48",31,37
"49",33,37
"50",35,37
"51",33,38
"52",26,39
"53",29,39
