"","x"
"1",6.794
"2",6.386
"3",5.026
"4",8.381
"5",4.89
"6",7.305
"7",13.299
"8",8.876
"9",7.762
"10",7.276
"11",8.148
"12",7.427
"13",2.329
"14",8.36
"15",11.566
"16",7.027
"17",4.631
"18",4.123
"19",6.805
"20",2.593
"21",8.142
"22",9.129
"23",4.277
"24",6.943
"25",3.988
"26",8.343
"27",6.795
"28",6.337
"29",7.282
"30",8.813
"31",8.683
"32",13.847
"33",10.152
"34",3.207
"35",7.751
"36",3.023
"37",0.595
"38",3.684
"39",6.234
"40",0.622
"41",0.888
"42",8.655
"43",10.039
"44",8.476
"45",4.078
"46",9.948
