"","x"
"1",14.874
"2",15.256
"3",14.807
"4",16.367
"5",16.746
"6",14.9
"7",14.476
"8",14.827
"9",15.591
"10",13
"11",12.519
"12",16.522
"13",11.763
"14",16.703
"15",15.157
"16",17.856
"17",17.469
"18",15.382
"19",16.13
"20",4.944
"21",4.891
"22",9.588
"23",14.815
"24",14.999
"25",18.064
"26",17.87
"27",15.045
"28",17.402
"29",15.855
"30",14.9
"31",15.114
"32",17.773
"33",18.454
"34",18.293
"35",19.305
"36",14.808
"37",14.171
"38",9.253
"39",17.311
"40",17.902
"41",17.446
"42",16.875
"43",6.257
"44",11.406
"45",16.811
"46",15.769
