"","x"
"1",14.874
"2",16.367
"3",16.746
"4",14.9
"5",17.905
"6",15.591
"7",16.826
"8",13
"9",12.519
"10",16.522
"11",11.763
"12",16.703
"13",17.856
"14",15.382
"15",16.13
"16",14.815
"17",14.999
"18",19.248
"19",18.064
"20",19.714
"21",18.303
"22",19.943
"23",19.362
"24",15.045
"25",17.402
"26",15.855
"27",14.9
"28",15.114
"29",17.773
"30",18.454
"31",19.856
"32",19.185
"33",18.293
"34",19.305
"35",14.808
"36",14.171
"37",9.253
"38",20.522
"39",17.311
"40",17.902
"41",17.446
"42",16.875
"43",20.769
"44",11.406
"45",16.811
"46",19.457
"47",15.769
