"","weight"
"1",0.501796771492158
"2",2.89166111421765
"3",0.908847621863626
"4",2.9500889819085
"5",2.95610571526543
"6",1.91214251562603
"7",3.0544461036424
"8",2.89359637825163
"9",0.232434507505454
"10",2.35193622364987
"11",2.78811491879429
"12",2.50356074428593
"13",0.337407764618239
"14",0.289242113356372
"15",2.59578966805825
"16",1.41734575929167
"17",1.76708800006717
"18",2.09704291841945
"19",2.29880425440327
"20",2.46081714078648
"21",2.37556309115787
"22",2.39744468125023
"23",4.35060869311825
"24",3.27118311932875
"25",2.23514294846744
"26",1.86792639034446
"27",0.369323706515905
"28",1.83577258924379
"29",1.69973527334928
"30",2.09681758815714
"31",2.00443533169123
"32",2.53074475176218
"33",2.16162554577631
"34",0.193008290110839
"35",0.94947143185404
"36",0.902696516055748
