"","V1","V2"
"1",1,2
"2",2,4
"3",2,11
"4",3,12
"5",3,27
"6",4,5
"7",4,10
"8",4,14
"9",5,11
"10",6,12
"11",6,14
"12",6,16
"13",7,15
"14",8,10
"15",8,13
"16",8,25
"17",9,11
"18",10,16
"19",11,17
"20",12,19
"21",12,22
"22",12,23
"23",13,15
"24",14,18
"25",15,21
"26",16,19
"27",18,23
"28",19,20
"29",19,22
"30",19,28
"31",19,29
"32",20,22
"33",20,27
"34",20,30
"35",21,24
"36",21,25
"37",22,28
"38",22,32
"39",22,34
"40",23,28
"41",24,35
"42",25,29
"43",25,30
"44",25,35
"45",26,29
"46",28,31
"47",28,32
"48",30,33
"49",32,34
"50",35,36
