"","weight"
"1",2.89539910890627
"2",3.12955092622694
"3",3.70823408109932
"4",2.830915752918
"5",0.788063448982776
"6",3.13177665229615
"7",2.33024629602182
"8",2.96739768163393
"9",2.3101809453102
"10",2.28137699664725
"11",2.87302697521686
"12",1.98981933850981
"13",2.12327318094474
"14",2.74549376252105
"15",2.06400799380986
"16",2.29431819920132
"17",1.70731514342842
"18",1.75320164266763
"19",2.18639520667382
"20",2.16877938066249
"21",2.62792237340838
"22",2.43799282206085
"23",1.36331397715918
"24",4.06105454265108
"25",1.8195757746491
"26",1.41333046382579
"27",2.51617268896482
"28",1.39976462316655
"29",2.56588561714288
"30",1.96083094617069
"31",1.86175293743761
"32",2.3698795326857
"33",1.32764490774374
"34",1.94277662119393
"35",2.08737179268463
"36",2.46689197192034
