"","x"
"1",17.103
"2",19.367
"3",19.311
"4",22.755
"5",11.961
"6",16.914
"7",19.585
"8",21.128
"9",18.976
"10",22.48
"11",22.833
"12",22.834
"13",19.126
"14",18.845
"15",24.316
"16",18.672
"17",24.377
"18",12.443
"19",16.787
"20",19.543
"21",22.525
"22",23.87
"23",18.905
"24",7.081
"25",23.37
"26",17.452
"27",19.764
"28",20.94
"29",23.863
"30",21.275
"31",24.737
"32",17.998
"33",20.946
"34",20.021
"35",23.697
"36",20.143
"37",19.816
"38",23.615
"39",21.39
"40",20.67
"41",19.493
"42",19.786
"43",19.551
"44",20.012
"45",13.032
"46",18.068
"47",18.608
"48",21.554
"49",14.885
"50",12.845
"51",16.428
