"","weight"
"1",1.28829344485308
"2",1.98355766247517
"3",0.855116951370712
"4",0.863669496704596
"5",1.07308946536735
"6",1.02931482088848
"7",0.963332237802162
"8",1.10177311616088
"9",1.25710938289102
"10",1.1378615911937
"11",0.809478844920849
"12",1.30526970374887
"13",0.943716059382628
"14",2.11574596721137
"15",1.45361067654944
"16",1.28795225063715
"17",1.60963846843026
"18",0.657267068662728
"19",0.793891680651809
"20",4.13377551408238
"21",0.720367267495659
"22",1.58026611660285
"23",1.34525127775386
"24",1.1037916473118
"25",1.64182946747038
"26",1.15661748240255
"27",1.51839520546747
"28",0.830756281884787
"29",0.743723739065047
"30",0.679647702781627
"31",4.15309330494826
"32",0.773344036988701
"33",1.1078971067701
"34",5.23237622879975
"35",0.784408056823006
"36",1.18122986770311
"37",0.723248920249491
"38",2.09574068107064
"39",2.3724096610658
"40",0.616056003571721
"41",0.766031330664713
"42",1.057939506433
"43",0.740529540332493
"44",0.755426369777897
"45",0.829990361341007
