"","x"
"1",10.564
"2",5.534
"3",9.62
"4",11.33
"5",0
"6",5.368
"7",0
"8",10.01
"9",4.302
"10",11.365
"11",5.043
"12",9.829
"13",9.89
"14",3.986
"15",-0.16
"16",3.536
"17",10.713
"18",9.302
"19",10.313
"20",10.553
"21",10.424
"22",9.507
"23",10.433
"24",8.965
"25",4.078
"26",10.847
"27",9.423
"28",10.515
"29",10.458
"30",0
"31",8.546
"32",8.959
"33",10.125
"34",9.082
"35",11.094
"36",12.024
"37",12.126
"38",0.354
"39",0.578
"40",9.367
"41",0.463
"42",2.067
"43",9.708
"44",1.588
"45",1.417
"46",6.892
"47",1.263
