"","x"
"1",6.491
"2",5.534
"3",9.62
"4",0
"5",5.368
"6",0
"7",0.003
"8",4.302
"9",11.365
"10",5.043
"11",9.829
"12",3.986
"13",0
"14",-0.16
"15",3.536
"16",10.713
"17",9.302
"18",10.313
"19",3.67
"20",10.424
"21",9.507
"22",0
"23",0
"24",-0.164
"25",8.965
"26",4.078
"27",10.847
"28",9.423
"29",10.515
"30",10.458
"31",0
"32",0
"33",8.546
"34",8.959
"35",10.125
"36",10.373
"37",9.212
"38",9.082
"39",11.094
"40",0
"41",0.354
"42",0.578
"43",9.367
"44",11.168
"45",12.704
"46",0.463
"47",2.067
"48",9.708
"49",10.9
"50",1.588
"51",1.417
"52",11.128
"53",6.892
"54",1.263
"55",0.807
