"","x"
"1",10.564
"2",9.62
"3",11.33
"4",5.368
"5",10.01
"6",11.365
"7",9.829
"8",9.89
"9",9.599
"10",3.536
"11",10.713
"12",9.302
"13",10.313
"14",7.813
"15",11.187
"16",12.843
"17",8.935
"18",10.553
"19",10.424
"20",9.507
"21",10.433
"22",8.965
"23",4.078
"24",10.847
"25",9.423
"26",10.515
"27",10.458
"28",10.53
"29",10.336
"30",8.546
"31",8.959
"32",10.125
"33",10.373
"34",9.212
"35",9.082
"36",11.094
"37",12.024
"38",12.126
"39",11.741
"40",12.476
"41",11.168
"42",12.354
"43",2.067
"44",12.467
"45",11.459
"46",6.892
