"","x"
"1",8.925
"2",9.209
"3",8.118
"4",0.274
"5",0.613
"6",9.848
"7",7.709
"8",9.522
"9",9.235
"10",8.917
"11",7.615
"12",6.303
"13",0.451
"14",7.963
"15",6.315
"16",8.052
"17",6.392
"18",5.064
"19",6.001
"20",5.055
"21",7.889
"22",6.776
"23",5.964
"24",5.831
"25",7.554
"26",6.836
"27",7.113
"28",7.073
"29",6.519
"30",7.627
"31",6.723
"32",7.085
"33",4.169
"34",7.254
"35",7.413
"36",6.015
"37",7.257
"38",7.729
"39",6.294
"40",7.454
"41",4.45
"42",7.723
"43",6.66
"44",5.655
"45",7.151
"46",5.68
