"","x"
"1",10.969
"2",8.427
"3",0.41
"4",0.096
"5",11.65
"6",11.383
"7",10.147
"8",8.245
"9",0.054
"10",0.22
"11",1.119
"12",0.321
"13",0
"14",11.832
"15",8.308
"16",8.2
"17",0.515
"18",2.617
"19",10.861
"20",10.59
"21",8.692
"22",0.653
"23",10.427
"24",-0.084
"25",9.839
"26",8.846
"27",11.971
"28",10.411
"29",1.413
"30",8.499
"31",0.428
"32",11.476
"33",0.423
"34",8.751
"35",0
"36",0
"37",10.978
"38",8.436
"39",0
"40",11.129
"41",11.457
"42",8.87
"43",9.391
"44",8.256
"45",11.161
"46",8.799
"47",8.122
"48",6.719
"49",9.656
