"","weight"
"1",1.29541630378853
"2",3.25104983062876
"3",1.52435691360639
"4",1.13547294097601
"5",1.0366465165246
"6",1.67895830813807
"7",2.22477437041941
"8",6.99209332024433
"9",1.73254264055242
"10",0.560763765265916
"11",0.373786034984867
"12",0.547464884874471
"13",0.444062157897469
"14",1.18222502099693
"15",1.55870747731508
"16",1.58050624800111
"17",1.84305219180817
"18",1.59665274882389
"19",0.671803885122393
"20",0.402869705522109
"21",0.631471297776125
"22",0.614950404147944
"23",0.588151596243041
"24",0.636383532097243
"25",0.667803114160814
"26",0.895728195330084
"27",0.678696545191485
"28",0.725002758969728
"29",0.456973741191425
"30",1.78541311721914
"31",1.78434749905197
"32",1.63441120888672
"33",1.9269935135894
"34",1.04585183476479
"35",1.30657720785838
"36",0.497446117850967
"37",0.324228314972126
"38",0.921898042177048
