"","x"
"1",11.99
"2",10.969
"3",8.427
"4",0.41
"5",12.121
"6",11.65
"7",11.383
"8",10.147
"9",8.245
"10",0.054
"11",12.449
"12",0
"13",11.832
"14",8.308
"15",8.2
"16",0.515
"17",2.617
"18",13.246
"19",10.861
"20",10.59
"21",8.692
"22",0.653
"23",12.217
"24",10.427
"25",9.839
"26",8.846
"27",11.971
"28",10.411
"29",1.413
"30",8.499
"31",0.428
"32",11.476
"33",13.832
"34",8.751
"35",0
"36",10.978
"37",8.436
"38",12.206
"39",11.129
"40",6.532
"41",11.457
"42",8.87
"43",9.391
"44",11.754
"45",11.592
"46",8.256
"47",11.031
"48",11.755
"49",5.922
"50",11.161
"51",8.799
"52",8.137
"53",8.122
"54",6.719
"55",9.656
"56",8.224
"57",7.161
"58",5.894
"59",9.609
"60",9.697
