"","V1","V2"
"1",1,5
"2",1,6
"3",2,6
"4",2,7
"5",4,8
"6",4,9
"7",10,11
"8",4,12
"9",9,12
"10",7,14
"11",13,14
"12",10,15
"13",11,15
"14",3,16
"15",7,16
"16",5,17
"17",6,18
"18",17,18
"19",7,19
"20",18,19
"21",16,21
"22",8,22
"23",12,22
"24",20,23
"25",22,23
"26",12,24
"27",13,24
"28",15,25
"29",14,26
"30",19,26
"31",24,26
"32",17,28
"33",17,29
"34",18,29
"35",27,29
"36",14,30
"37",15,30
"38",19,31
"39",27,31
"40",23,33
"41",22,34
"42",24,34
"43",20,35
"44",32,35
"45",33,35
"46",19,36
"47",31,36
"48",25,38
"49",30,38
"50",37,38
"51",26,39
"52",34,39
"53",36,40
"54",38,41
"55",29,42
"56",35,44
"57",39,44
"58",26,46
"59",39,46
"60",44,47
"61",40,48
"62",43,49
"63",44,49
"64",39,50
"65",47,50
"66",45,51
"67",46,51
"68",51,52
"69",36,53
"70",45,53
"71",48,54
"72",53,54
"73",52,55
"74",53,56
"75",56,57
"76",50,58
"77",51,58
"78",57,58
"79",55,59
"80",58,59
