"","x"
"1",23.167
"2",24.414
"3",21.739
"4",26.454
"5",24.191
"6",26.004
"7",22.341
"8",23.989
"9",26.728
"10",26.054
"11",25.19
"12",17.079
"13",25.511
"14",19.572
"15",23.741
"16",22.126
"17",19.316
"18",20.46
"19",23.969
"20",26.273
"21",23.937
"22",25.995
"23",20.271
"24",21.481
"25",17.887
"26",24.56
"27",20.131
"28",24.767
"29",26.376
"30",25.552
"31",26.534
"32",22.305
"33",24.748
"34",26.396
"35",26.141
"36",24.453
"37",26.257
"38",23.728
"39",17.282
"40",25.143
"41",22.167
"42",25.986
"43",24.983
"44",20.379
"45",20.855
