"","V1","V2"
"1",1,2
"2",1,3
"3",1,4
"4",3,5
"5",4,8
"6",7,8
"7",5,9
"8",5,10
"9",9,11
"10",6,12
"11",10,13
"12",6,14
"13",7,14
"14",12,14
"15",8,15
"16",9,16
"17",10,16
"18",16,18
"19",16,19
"20",8,20
"21",18,20
"22",15,21
"23",18,23
"24",18,24
"25",19,25
"26",23,25
"27",17,26
"28",22,26
"29",24,26
"30",20,27
"31",21,27
"32",25,28
"33",23,29
"34",24,29
"35",22,30
"36",26,30
"37",29,32
"38",30,32
"39",28,33
"40",29,33
"41",12,34
"42",34,35
"43",30,36
"44",31,36
"45",32,36
"46",35,36
"47",34,37
"48",20,38
"49",35,38
"50",36,39
