"","x"
"1",1.545
"2",7.137
"3",7.281
"4",10.288
"5",9.809
"6",11.692
"7",3.799
"8",10.673
"9",8.412
"10",7.914
"11",9.322
"12",2.041
"13",9.704
"14",7.621
"15",4.33
"16",8.238
"17",6.301
"18",9.803
"19",9.492
"20",10.609
"21",11.854
"22",1.459
"23",1.783
"24",8.699
"25",8.945
"26",9.519
"27",1.735
"28",5.84
"29",8.235
"30",9.49
"31",7.229
"32",11.443
"33",1.549
"34",8.405
"35",9.6
"36",9.947
"37",7.978
"38",11.472
"39",9.506
"40",10.136
"41",7.585
"42",11.505
"43",10.554
"44",9.518
"45",12.089
"46",11.751
"47",11.627
"48",11.455
"49",12.343
"50",11.719
"51",5.508
"52",12.594
"53",5.631
"54",6.173
