"","x"
"1",1.545
"2",7.137
"3",7.281
"4",3.799
"5",8.412
"6",2.041
"7",11.67
"8",9.704
"9",7.621
"10",4.33
"11",8.238
"12",9.803
"13",9.492
"14",11.854
"15",1.459
"16",1.783
"17",8.699
"18",8.945
"19",9.519
"20",1.735
"21",5.84
"22",8.235
"23",9.49
"24",1.549
"25",8.405
"26",9.6
"27",9.947
"28",7.978
"29",11.472
"30",9.506
"31",10.136
"32",11.505
"33",10.554
"34",9.518
"35",12.089
"36",11.751
"37",11.627
"38",11.455
"39",12.343
"40",11.719
"41",5.508
"42",12.594
"43",11.853
"44",5.631
"45",6.173
"46",12.33
