"","x"
"1",10.782
"2",7.137
"3",10.251
"4",7.281
"5",10.65
"6",10.708
"7",10.288
"8",3.799
"9",8.412
"10",7.914
"11",9.322
"12",9.252
"13",9.704
"14",7.621
"15",4.33
"16",8.238
"17",9.922
"18",9.701
"19",6.301
"20",9.803
"21",9.492
"22",9.767
"23",1.783
"24",8.699
"25",4.115
"26",8.945
"27",9.519
"28",1.735
"29",5.84
"30",8.235
"31",9.49
"32",7.229
"33",11.443
"34",9.553
"35",11.956
"36",8.405
"37",9.6
"38",9.947
"39",7.978
"40",11.472
"41",9.506
"42",10.136
"43",7.585
"44",11.505
"45",10.554
"46",9.518
"47",11.656
"48",6.681
"49",5.508
"50",6.64
"51",6.619
