"","x"
"1",9.117
"2",8.594
"3",9.807
"4",9.668
"5",7.989
"6",9.489
"7",9.367
"8",9.934
"9",9.204
"10",7.846
"11",6.749
"12",9.434
"13",9.82
"14",9.423
"15",7.81
"16",8.78
"17",9.068
"18",8.59
"19",7.342
"20",9.41
"21",8.484
"22",7.842
"23",7.95
"24",9.019
"25",7.821
"26",9.312
"27",8.035
"28",7.999
"29",6.588
"30",6.885
"31",7.463
"32",7.651
"33",8.915
"34",6.919
"35",7.357
"36",8.269
"37",9.135
"38",6.47
"39",10.043
"40",8.078
"41",9.088
"42",7.704
"43",8.304
"44",3.737
"45",8.462
"46",9.47
"47",8.02
"48",8.473
