"","x"
"1",22.03
"2",24.756
"3",16.692
"4",19.421
"5",22.274
"6",22.74
"7",21.2
"8",20.337
"9",19.937
"10",20.301
"11",22.647
"12",24.4
"13",17.178
"14",19.999
"15",23.053
"16",24.571
"17",27.266
"18",21.21
"19",22.786
"20",24.904
"21",24.884
"22",23.09
"23",18.895
"24",22.099
"25",25.796
"26",24.745
"27",23.038
"28",16.917
"29",15.403
"30",20.574
"31",19.704
"32",19.233
"33",23.19
"34",22.686
"35",23.16
"36",19.4
"37",22.947
"38",19.444
"39",23.337
"40",21.329
"41",21.132
"42",21.403
"43",15.672
"44",24.612
"45",16.966
"46",22.803
"47",18.166
"48",21.346
"49",21.065
"50",24.655
"51",24.625
"52",25.474
"53",24.726
"54",22.52
"55",23.968
"56",26.007
"57",23.82
"58",19.198
"59",23.298
"60",19.31
