"","x"
"1",16.973
"2",19.035
"3",22.03
"4",9.915
"5",16.692
"6",19.421
"7",22.74
"8",21.2
"9",20.337
"10",14.142
"11",17.569
"12",19.937
"13",20.301
"14",22.647
"15",24.4
"16",17.178
"17",19.999
"18",23.053
"19",24.571
"20",21.21
"21",22.786
"22",24.904
"23",24.884
"24",23.09
"25",18.895
"26",22.099
"27",25.796
"28",24.745
"29",23.038
"30",16.917
"31",15.403
"32",20.574
"33",19.704
"34",19.233
"35",23.19
"36",23.16
"37",19.4
"38",22.947
"39",19.444
"40",15.764
"41",23.337
"42",12.514
"43",21.329
"44",21.132
"45",21.403
"46",15.672
"47",21.344
"48",12.726
"49",24.612
"50",16.966
"51",22.803
"52",18.166
"53",21.346
"54",21.065
"55",24.655
"56",24.625
"57",15.784
"58",23.968
"59",19.139
"60",23.82
"61",19.198
"62",11.776
"63",23.298
"64",19.31
