"","x"
"1",23.525
"2",16.973
"3",19.035
"4",22.03
"5",24.756
"6",17.846
"7",16.692
"8",17.133
"9",19.421
"10",22.274
"11",22.74
"12",21.2
"13",20.337
"14",14.142
"15",17.569
"16",19.937
"17",20.301
"18",22.647
"19",24.4
"20",17.178
"21",19.999
"22",21.269
"23",23.053
"24",24.571
"25",21.21
"26",24.904
"27",23.09
"28",18.895
"29",22.099
"30",23.038
"31",16.917
"32",15.403
"33",20.574
"34",19.704
"35",19.233
"36",23.16
"37",19.4
"38",22.947
"39",19.444
"40",21.329
"41",21.132
"42",21.403
"43",15.672
"44",21.344
"45",24.612
"46",16.966
"47",22.803
"48",18.166
"49",21.065
"50",15.784
"51",23.968
"52",19.198
