"","x"
"1",14.142
"2",22.647
"3",17.178
"4",19.999
"5",23.053
"6",22.786
"7",24.904
"8",24.884
"9",23.09
"10",18.895
"11",22.099
"12",25.796
"13",24.745
"14",23.038
"15",16.917
"16",15.403
"17",19.704
"18",19.233
"19",23.16
"20",19.4
"21",22.947
"22",19.444
"23",15.764
"24",23.337
"25",26.662
"26",21.329
"27",15.672
"28",12.726
"29",25.893
"30",24.612
"31",16.966
"32",22.803
"33",18.166
"34",21.065
"35",24.655
"36",24.625
"37",25.474
"38",25.314
"39",15.784
"40",24.726
"41",22.52
"42",23.968
"43",26.007
"44",19.139
"45",23.82
"46",19.198
"47",23.298
"48",19.31
