"","x"
"1",0
"2",0.061
"3",6.574
"4",3.538
"5",3.755
"6",8.228
"7",6.64
"8",0
"9",0
"10",6.58
"11",0
"12",4.322
"13",0.149
"14",3.993
"15",8.162
"16",3.349
"17",7.03
"18",0
"19",8.398
"20",6.729
"21",0
"22",4.859
"23",0.152
"24",5.246
"25",7.633
"26",2.335
"27",3.515
"28",0
"29",5.056
"30",0
"31",0
"32",3.001
"33",3.428
"34",0.405
"35",0.13
"36",0.129
"37",0
"38",0.566
"39",0.134
"40",0.085
"41",0.12
"42",5.49
"43",3.129
"44",7.692
"45",0
"46",4.235
"47",2.036
"48",0
"49",5.255
"50",2.467
"51",0
"52",1.927
