"","x"
"1",-0.078
"2",0
"3",0.061
"4",6.574
"5",3.538
"6",3.755
"7",6.64
"8",0
"9",-0.045
"10",0
"11",0
"12",4.322
"13",0.149
"14",3.993
"15",8.162
"16",3.349
"17",0
"18",6.729
"19",0.32
"20",0
"21",4.859
"22",0.152
"23",2.335
"24",3.515
"25",0
"26",0
"27",0
"28",3.001
"29",3.428
"30",0.405
"31",0
"32",-0.048
"33",0.13
"34",0.129
"35",0
"36",0.104
"37",0.566
"38",0.134
"39",0.085
"40",0.12
"41",5.49
"42",3.129
"43",0
"44",4.235
"45",0
"46",2.036
"47",0
"48",0
"49",0
"50",2.467
"51",0
"52",1.927
"53",-0.052
