"","V1","V2"
"1",1,2
"2",1,4
"3",1,8
"4",1,22
"5",3,7
"6",3,11
"7",4,7
"8",5,6
"9",5,8
"10",5,10
"11",6,10
"12",7,11
"13",8,12
"14",8,21
"15",9,12
"16",11,13
"17",12,18
"18",13,19
"19",13,21
"20",14,20
"21",14,24
"22",15,20
"23",16,17
"24",17,22
"25",17,23
"26",19,25
"27",21,22
"28",21,26
"29",24,26
"30",24,29
"31",25,27
"32",26,28
"33",26,32
"34",27,30
"35",27,31
"36",28,31
"37",29,32
"38",31,42
"39",32,34
"40",32,35
"41",33,40
"42",34,37
"43",34,40
"44",34,44
"45",35,38
"46",35,43
"47",35,44
"48",36,42
"49",37,39
"50",37,42
"51",39,40
"52",40,41
"53",42,45
