"","V1","V2"
"1",1,7
"2",2,8
"3",3,4
"4",3,10
"5",4,6
"6",5,6
"7",6,11
"8",7,8
"9",7,14
"10",8,16
"11",9,10
"12",10,12
"13",11,13
"14",11,17
"15",12,17
"16",12,18
"17",13,17
"18",14,16
"19",14,17
"20",14,23
"21",15,19
"22",16,17
"23",16,19
"24",17,32
"25",18,22
"26",18,30
"27",18,31
"28",19,20
"29",20,21
"30",20,25
"31",20,37
"32",21,32
"33",21,36
"34",22,29
"35",23,28
"36",24,25
"37",25,27
"38",25,34
"39",26,33
"40",27,30
"41",28,33
"42",29,35
"43",29,41
"44",29,42
"45",30,31
"46",30,32
"47",30,42
"48",31,44
"49",33,36
"50",34,37
"51",36,40
"52",37,39
"53",37,40
"54",37,43
"55",38,40
"56",38,43
"57",41,42
"58",42,44
