"","x"
"1",8.451
"2",6.857
"3",8.109
"4",7.757
"5",7.941
"6",8.132
"7",6.254
"8",7.908
"9",7.774
"10",5.388
"11",8.421
"12",5.244
"13",5.724
"14",5.899
"15",5.786
"16",9.453
"17",5.88
"18",5.725
"19",5.366
"20",9.279
"21",5.974
"22",6.741
"23",6.252
"24",5.754
"25",5.724
"26",6.667
"27",10.085
"28",5.486
"29",9.513
"30",8.788
"31",7.577
"32",1.709
"33",8.482
"34",8.31
"35",9.608
"36",1.911
"37",8.624
"38",4.016
"39",1.018
"40",10.815
"41",8.575
"42",8.442
"43",7.433
"44",9.557
"45",3.859
"46",9.503
"47",9.839
"48",9.033
"49",5.507
"50",4.792
"51",9.939
"52",7.357
