"","V1","V2"
"1",2,3
"2",1,4
"3",2,5
"4",3,5
"5",3,6
"6",1,8
"7",5,8
"8",7,8
"9",5,9
"10",8,9
"11",6,10
"12",8,10
"13",7,11
"14",9,11
"15",6,12
"16",10,13
"17",4,14
"18",7,15
"19",12,16
"20",13,16
"21",11,17
"22",4,18
"23",14,18
"24",15,19
"25",17,19
"26",13,20
"27",17,20
"28",19,21
"29",1,22
"30",8,22
"31",13,22
"32",15,22
"33",20,23
"34",21,23
"35",4,24
"36",22,24
"37",21,25
"38",23,25
"39",20,26
"40",22,26
"41",23,27
"42",25,27
"43",26,27
"44",24,28
"45",26,29
"46",25,30
"47",27,31
"48",30,32
"49",31,33
"50",29,34
"51",31,34
"52",24,35
"53",28,35
"54",32,36
"55",22,37
"56",35,38
"57",37,38
"58",33,39
"59",34,39
"60",28,40
"61",33,41
"62",36,41
"63",37,41
"64",39,42
"65",41,43
"66",42,44
"67",43,44
"68",44,45
