"","weight"
"1",1.23619739533081
"2",1.1529653073744
"3",1.22017047985679
"4",0.291554454644897
"5",1.13447300561741
"6",1.22987804259052
"7",3.81698834160882
"8",3.20463164810662
"9",3.95398533130038
"10",0.789825930033801
"11",3.49591132625338
"12",0.621885198790616
"13",2.01660829088091
"14",3.47275409432536
"15",3.31337531904725
"16",3.43189801755006
"17",3.01427752553761
"18",2.85110873219829
"19",2.68350591581134
"20",3.15327908708475
"21",3.30593239512282
"22",1.82002747225663
"23",1.42422048822297
"24",2.63689002413787
"25",3.22570674451104
"26",1.32506603610658
"27",0.679473325451823
"28",1.64310103112895
"29",1.15338458461853
"30",0.974782539567506
"31",1.28104683738489
"32",1.0244164189837
"33",0.720236766720223
"34",0.892132837722797
"35",0.679712439148858
"36",1.42274382795413
"37",1.27235372443362
"38",2.90286909807719
"39",2.85900769510135
"40",1.57290304850712
