"","x"
"1",3.426
"2",6.566
"3",7.752
"4",7.171
"5",6.883
"6",7.358
"7",8.292
"8",7.425
"9",5.893
"10",3.274
"11",7.991
"12",6.174
"13",3.412
"14",3.123
"15",7.736
"16",0.336
"17",0.496
"18",5.46
"19",8.001
"20",6.374
"21",7.21
"22",7.432
"23",6.724
"24",6.152
"25",8.598
"26",6.303
"27",6.67
"28",6.212
"29",6.511
"30",1.595
"31",8.871
"32",7.981
"33",7.606
"34",9.007
"35",8.917
"36",7.033
"37",6.955
"38",0.757
"39",8.689
"40",9.274
"41",8.706
"42",9.797
"43",8.407
"44",7.233
"45",0.858
"46",7.867
"47",7.999
"48",7.287
"49",3.679
