"","weight"
"1",0.91607859931692
"2",1.09553639846264
"3",0.737563556378478
"4",1.1859595272402
"5",0.711688133943297
"6",1.88692872171967
"7",1.89760375222671
"8",0.816884324723247
"9",0.812157619967237
"10",0.997296345686202
"11",1.00424100713616
"12",1.00623059028903
"13",1.15316954544205
"14",0.984936546484479
"15",1.03810950295888
"16",0.536003730991021
"17",0.717164555739824
"18",2.09861001618048
"19",0.801067412642391
"20",1.67677696789372
"21",1.1236102528655
"22",2.07982306942305
"23",1.83722644204428
"24",1.18460964019397
"25",4.37010251593864
"26",0.575673519396032
