"","V1","V2"
"1",1,2
"2",4,6
"3",5,8
"4",2,9
"5",1,11
"6",3,11
"7",3,12
"8",3,13
"9",4,13
"10",9,14
"11",10,14
"12",5,15
"13",7,15
"14",8,16
"15",7,18
"16",17,18
"17",10,19
"18",13,19
"19",14,20
"20",16,20
"21",17,21
"22",9,22
"23",14,22
"24",15,23
"25",16,24
"26",19,24
"27",23,25
"28",19,26
"29",23,27
"30",24,27
"31",20,28
"32",24,28
"33",18,29
"34",19,29
"35",27,29
"36",22,30
"37",26,30
"38",12,31
"39",26,33
"40",28,33
"41",6,34
"42",30,35
"43",32,35
"44",27,36
"45",36,37
"46",28,38
"47",30,39
"48",32,40
"49",35,40
"50",36,41
"51",38,41
"52",33,42
"53",38,42
"54",39,42
"55",35,43
"56",39,43
"57",38,44
"58",42,44
