"","weight"
"1",0.384828793462479
"2",1.47736556069017
"3",0.457270161274892
"4",1.59487454056953
"5",0.136375951586638
"6",0.651349368642738
"7",1.10189337056791
"8",1.0335376141078
"9",2.22085321440045
"10",2.75288594024933
"11",2.25555957588063
"12",1.07698467961454
"13",1.59162841113452
"14",1.40361105690314
"15",0.734631880719626
"16",0.758947297293988
"17",0.433991705702727
"18",0.76240199407705
"19",0.390887196804587
"20",0.755140252327143
"21",0.67483331293222
"22",0.410356918596819
"23",0.432019212950384
"24",0.300312836962995
"25",0.480233068553981
"26",0.82858011103437
"27",1.13807047205545
"28",1.02610116446608
"29",1.12722712835355
