"","V1","V2"
"1",1,3
"2",1,4
"3",2,4
"4",3,8
"5",4,13
"6",5,9
"7",5,12
"8",6,10
"9",7,9
"10",8,15
"11",9,12
"12",9,14
"13",9,23
"14",10,13
"15",10,17
"16",11,15
"17",11,18
"18",13,17
"19",13,19
"20",15,18
"21",15,22
"22",16,19
"23",16,23
"24",17,20
"25",18,25
"26",19,26
"27",19,36
"28",20,28
"29",21,25
"30",21,29
"31",22,25
"32",22,26
"33",22,30
"34",23,31
"35",23,32
"36",24,27
"37",24,28
"38",25,39
"39",26,27
"40",26,30
"41",26,34
"42",26,36
"43",27,35
"44",28,38
"45",29,33
"46",29,39
"47",30,33
"48",30,34
"49",30,41
"50",31,37
"51",31,40
"52",32,40
"53",32,44
"54",33,40
"55",34,41
"56",35,36
"57",35,38
"58",36,42
"59",36,44
"60",38,45
"61",39,43
"62",40,44
"63",41,43
"64",42,44
