"","x"
"1",14.906
"2",14.827
"3",14.224
"4",12.938
"5",18.162
"6",15.75
"7",17.571
"8",15.779
"9",18.211
"10",18.371
"11",17.25
"12",13.232
"13",17.917
"14",17.604
"15",14.503
"16",16.38
"17",17.986
"18",17.281
"19",12.584
"20",20.26
"21",18.269
"22",20.198
"23",14.859
"24",16.871
"25",14.412
"26",15.845
"27",15.202
"28",22.22
"29",14.783
"30",14.035
"31",15.562
"32",18.733
"33",15.811
"34",19.268
"35",13.288
"36",22.362
"37",13.414
"38",17.802
"39",20.943
"40",15.544
"41",15.173
"42",18.084
"43",14.189
"44",20.476
"45",18.076
"46",20.934
"47",14.817
"48",18.965
"49",18.838
"50",18.167
