"","x"
"1",10.983
"2",12.322
"3",14.224
"4",15.75
"5",11.202
"6",12.197
"7",15.779
"8",12.728
"9",12.252
"10",18.371
"11",17.25
"12",13.232
"13",17.604
"14",14.503
"15",16.38
"16",17.281
"17",12.584
"18",18.269
"19",12.284
"20",12.248
"21",14.547
"22",14.859
"23",16.871
"24",12.447
"25",14.412
"26",15.845
"27",15.202
"28",12.233
"29",14.783
"30",14.622
"31",15.615
"32",14.035
"33",15.562
"34",15.811
"35",19.268
"36",13.288
"37",13.414
"38",17.802
"39",12.829
"40",15.744
"41",12.681
"42",15.544
"43",15.173
"44",18.084
"45",14.189
"46",15.311
"47",14.817
