"","x"
"1",0.288
"2",0
"3",0.15
"4",0.145
"5",0.059
"6",0.095
"7",0.196
"8",0.053
"9",6.014
"10",0.076
"11",0.129
"12",-0.152
"13",0.027
"14",0.033
"15",0.058
"16",0
"17",0
"18",2.854
"19",0
"20",0
"21",0
"22",0
"23",2.424
"24",2.549
"25",2.483
"26",1.352
"27",0.476
"28",0.252
"29",0.135
"30",-0.158
"31",5.388
"32",4.394
"33",4.046
"34",0.275
"35",1.722
"36",-0.232
"37",0.112
"38",4.341
"39",0
"40",0.569
"41",1.224
"42",0.178
"43",0.454
"44",3.452
"45",0.032
"46",0.744
"47",0
"48",1.903
"49",-0.005
