"","x"
"1",5.626
"2",4.668
"3",3.516
"4",0.393
"5",0.3
"6",5.747
"7",0.19
"8",0.145
"9",6.014
"10",0.129
"11",0
"12",2.854
"13",6.672
"14",0
"15",0
"16",2.424
"17",2.549
"18",2.483
"19",1.352
"20",0.476
"21",0.252
"22",0.135
"23",7.235
"24",6.47
"25",5.388
"26",4.394
"27",4.046
"28",0.275
"29",3.914
"30",1.722
"31",-0.232
"32",4.341
"33",0
"34",6.727
"35",4.852
"36",4.413
"37",1.224
"38",5.368
"39",7.454
"40",6.835
"41",5.369
"42",5.876
"43",3.452
"44",4.343
"45",5.981
"46",4.85
"47",0.744
"48",1.903
