"","x"
"1",17.627
"2",21.165
"3",19.415
"4",19.255
"5",19.64
"6",19.755
"7",18.353
"8",18.59
"9",18.385
"10",20.137
"11",20.761
"12",19.401
"13",19.383
"14",18.546
"15",18.584
"16",18.288
"17",21.235
"18",19.307
"19",20.1
"20",20.685
"21",18.961
"22",18.821
"23",19.613
"24",19.167
"25",19.906
"26",20.721
"27",19.104
"28",20.774
"29",20.588
"30",19.232
"31",20.083
"32",19.917
"33",20.827
"34",20.48
"35",19.294
"36",20.527
"37",19.024
"38",20.417
"39",18.974
"40",19.022
"41",20.604
"42",21.333
"43",20.566
"44",20.308
"45",19.464
"46",20.615
"47",18.983
"48",19.023
"49",20.391
"50",19.974
"51",20.787
"52",21.67
