"","x"
"1",16.83
"2",17.627
"3",21.165
"4",20.332
"5",19.415
"6",19.255
"7",19.64
"8",19.755
"9",18.353
"10",12.456
"11",18.59
"12",18.385
"13",20.137
"14",20.761
"15",21.334
"16",20.661
"17",19.401
"18",19.383
"19",18.546
"20",18.584
"21",18.288
"22",21.235
"23",19.307
"24",20.1
"25",20.685
"26",18.961
"27",18.821
"28",19.613
"29",19.906
"30",19.104
"31",19.232
"32",20.083
"33",19.917
"34",20.827
"35",20.48
"36",20.527
"37",20.417
"38",18.974
"39",19.022
"40",20.604
"41",20.566
"42",20.308
"43",19.464
"44",20.615
"45",18.983
"46",20.391
"47",21.67
