"","x"
"1",10.379
"2",10.406
"3",11.338
"4",7.36
"5",0.927
"6",7.21
"7",2.763
"8",7.12
"9",5.94
"10",9.39
"11",11.769
"12",12.554
"13",1.458
"14",1.514
"15",1.354
"16",1.404
"17",7.39
"18",10.939
"19",12.212
"20",11.317
"21",9.962
"22",0.703
"23",12.706
"24",12.214
"25",12.888
"26",0.489
"27",0.456
"28",0
"29",0
"30",0
"31",6.435
"32",0.259
"33",0
"34",0
"35",4.647
"36",5.352
"37",9.695
"38",9.905
"39",-0.085
"40",1.841
"41",5.423
"42",9.846
"43",1.307
"44",0
"45",6.125
"46",0
"47",7.175
"48",4.707
