"","V1","V2"
"1",2,5
"2",3,6
"3",2,9
"4",1,10
"5",3,10
"6",9,10
"7",1,11
"8",4,11
"9",5,12
"10",7,12
"11",6,13
"12",8,13
"13",7,14
"14",8,15
"15",12,16
"16",14,16
"17",15,17
"18",16,18
"19",9,20
"20",13,20
"21",18,20
"22",18,21
"23",17,22
"24",19,22
"25",10,23
"26",20,23
"27",20,26
"28",23,27
"29",17,29
"30",20,29
"31",22,29
"32",23,30
"33",24,30
"34",27,31
"35",25,32
"36",26,32
"37",27,33
"38",26,34
"39",22,35
"40",34,36
"41",28,37
"42",29,37
"43",21,38
"44",36,38
"45",21,39
"46",22,39
"47",30,40
