"","V1","V2"
"1",1,6
"2",7,10
"3",9,10
"4",4,11
"5",3,12
"6",1,13
"7",2,14
"8",5,15
"9",15,16
"10",6,17
"11",8,17
"12",7,18
"13",8,19
"14",7,20
"15",9,20
"16",8,21
"17",9,22
"18",1,23
"19",10,23
"20",12,24
"21",12,26
"22",13,26
"23",23,27
"24",25,27
"25",13,28
"26",14,28
"27",14,29
"28",27,29
"29",26,30
"30",28,30
"31",5,31
"32",6,31
"33",11,31
"34",18,31
"35",25,32
"36",27,33
"37",32,33
"38",29,34
"39",33,34
"40",30,35
"41",34,35
"42",16,36
"43",31,36
"44",36,37
"45",33,38
"46",23,39
"47",36,39
"48",17,40
"49",39,40
"50",40,41
"51",11,43
"52",31,43
"53",36,43
"54",42,43
"55",36,44
"56",43,45
"57",39,46
"58",44,47
"59",46,47
"60",46,48
